0.000 0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.001 0.000000 0.000000 0.000000 0.000000 0.793495 0.000000 0.000000 0.000000 0.000000 0.000000 0.000008
0.002 0.000001 0.000000 0.000721 0.000000 1.557972 0.000000 -0.099187 0.000000 -0.012941 0.014594 0.000032
0.003 0.000006 0.000000 0.002428 0.000080 2.279492 0.000000 -0.323050 0.032836 -0.045253 0.050090 0.000071
0.004 0.000013 0.000001 0.005106 0.000393 2.958093 0.000000 -0.665599 0.123648 -0.097655 0.106688 0.000126
0.005 0.000025 0.000003 0.008602 0.001131 3.601065 0.000000 -1.106442 0.280351 -0.166804 0.180572 0.000197
0.006 0.000042 0.000007 0.012714 0.002485 4.218133 0.000000 -1.619002 0.495695 -0.247113 0.265835 0.000284
0.007 0.000064 0.000013 0.017257 0.004612 4.818295 0.000000 -2.175456 0.752877 -0.332345 0.356055 0.000387
0.008 0.000091 0.000024 0.022096 0.007618 5.408076 0.000000 -2.750099 1.031324 -0.416803 0.445449 0.000505
0.009 0.000123 0.000039 0.027158 0.011551 5.990896 0.000000 -3.321534 1.311284 -0.496064 0.529568 0.000639
0.010 0.000161 0.000061 0.032430 0.016405 6.567237 0.000000 -3.873810 1.576806 -0.567292 0.605575 0.000789
0.011 0.000204 0.000089 0.037941 0.022136 7.135288 0.000000 -4.396642 1.817178 -0.629220 0.672211 0.000954
0.012 0.000254 0.000124 0.043752 0.028668 7.691805 0.000000 -4.884907 2.027088 -0.681897 0.729527 0.001135
0.013 0.000310 0.000167 0.049930 0.035913 8.232968 0.000000 -5.337661 2.205913 -0.726321 0.778517 0.001331
0.014 0.000373 0.000219 0.056542 0.043782 8.755105 0.000000 -5.756932 2.356514 -0.764040 0.820713 0.001544
0.015 0.000444 0.000279 0.063640 0.052193 9.255200 0.000000 -6.146513 2.483865 -0.796786 0.857830 0.001771
0.016 0.000523 0.000349 0.071256 0.061078 9.731179 0.000000 -6.510889 2.593784 -0.826198 0.891483 0.002014
0.017 0.000610 0.000429 0.079404 0.070383 10.181988 0.000000 -6.854423 2.691909 -0.853629 0.923004 0.002273
0.018 0.000707 0.000519 0.088079 0.080070 10.607505 0.000000 -7.180818 2.782997 -0.880057 0.953354 0.002547
0.019 0.000814 0.000619 0.097259 0.090113 11.008364 0.000000 -7.492836 2.870562 -0.906074 0.983112 0.002837
0.020 0.000930 0.000730 0.106914 0.100498 11.385714 0.000000 -7.792257 2.956782 -0.931923 1.012514 0.003142
0.021 0.001057 0.000852 0.117009 0.111213 11.740990 0.000000 -8.079979 3.042632 -0.957586 1.041542 0.003462
0.022 0.001195 0.000985 0.127507 0.122251 12.075706 0.000000 -8.356222 3.128133 -0.982869 1.070004 0.003797
0.023 0.001344 0.001130 0.138373 0.133607 12.391303 0.000000 -8.620767 3.212671 -1.007494 1.097629 0.004148
0.024 0.001505 0.001287 0.149575 0.145272 12.689046 0.000000 -8.873182 3.295297 -1.031170 1.124135 0.004514
0.025 0.001678 0.001456 0.161087 0.157236 12.969981 0.000000 -9.113013 3.374989 -1.053646 1.149280 0.004894
0.026 0.001863 0.001638 0.172887 0.169487 13.234931 0.000000 -9.339914 3.450843 -1.074742 1.172893 0.005290
0.027 0.002060 0.001832 0.184957 0.182010 13.484522 0.000000 -9.553727 3.522185 -1.094357 1.194882 0.005701
0.028 0.002269 0.002040 0.197281 0.194789 13.719231 0.000000 -9.754503 3.588620 -1.112467 1.215232 0.006127
0.029 0.002492 0.002261 0.209847 0.207807 13.939431 0.000000 -9.942492 3.650023 -1.129114 1.233988 0.006567
0.030 0.002727 0.002495 0.222643 0.221047 14.145440 0.000000 -10.118100 3.706493 -1.144378 1.251238 0.007022
0.031 0.002976 0.002743 0.235659 0.234492 14.337561 0.000000 -10.281837 3.758291 -1.158367 1.267093 0.007492
0.032 0.003238 0.003005 0.248883 0.248125 14.516103 0.000000 -10.434266 3.805770 -1.171194 1.281669 0.007977
0.033 0.003514 0.003280 0.262302 0.261933 14.681405 0.000000 -10.575956 3.849313 -1.182965 1.295075 0.008476
0.034 0.003803 0.003570 0.275907 0.275901 14.833829 0.000000 -10.707444 3.889286 -1.193770 1.307406 0.008989
0.035 0.004107 0.003874 0.289683 0.290017 14.973767 0.000000 -10.829219 3.926009 -1.203682 1.318735 0.009517
0.036 0.004424 0.004193 0.303617 0.304267 15.101626 0.000000 -10.941708 3.959733 -1.212752 1.329118 0.010059
0.037 0.004756 0.004526 0.317699 0.318642 15.217821 0.000000 -11.045276 3.990644 -1.221017 1.338594 0.010616
0.038 0.005102 0.004873 0.331914 0.333131 15.322767 0.000000 -11.140236 4.018869 -1.228497 1.347186 0.011186
0.039 0.005463 0.005236 0.346250 0.347724 15.416864 0.000000 -11.226856 4.044487 -1.235208 1.354914 0.011771
0.040 0.005838 0.005613 0.360696 0.362411 15.500496 0.000000 -11.305377 4.067546 -1.241157 1.361788 0.012369
0.041 0.006227 0.006005 0.375240 0.377182 15.574025 0.000000 -11.376017 4.088076 -1.246355 1.367821 0.012982
0.042 0.006632 0.006412 0.389872 0.392029 15.637791 0.000000 -11.438989 4.106105 -1.250811 1.373025 0.013608
0.043 0.007051 0.006834 0.404582 0.406941 15.692112 0.000000 -11.494500 4.121662 -1.254537 1.377417 0.014247
0.044 0.007485 0.007270 0.419360 0.421911 15.737286 0.000000 -11.542758 4.134786 -1.257549 1.381015 0.014901
0.045 0.007934 0.007722 0.434196 0.436928 15.773594 0.000000 -11.583973 4.145528 -1.259866 1.383840 0.015567
0.046 0.008398 0.008189 0.449081 0.451985 15.801302 0.000000 -11.618358 4.153949 -1.261509 1.385916 0.016247
0.047 0.008877 0.008672 0.464008 0.467073 15.820666 0.000000 -11.646124 4.160118 -1.262500 1.387267 0.016940
0.048 0.009371 0.009169 0.478967 0.482184 15.831930 0.000000 -11.667480 4.164108 -1.262863 1.387919 0.017647
0.049 0.009880 0.009681 0.493951 0.497310 15.835333 0.000000 -11.682631 4.165995 -1.262618 1.387895 0.018366
0.050 0.010404 0.010209 0.508952 0.512444 15.831105 0.000000 -11.691773 4.165854 -1.261787 1.387219 0.019098
0.051 0.010943 0.010752 0.523962 0.527577 15.819470 0.000000 -11.695098 4.163755 -1.260390 1.385912 0.019843
0.052 0.011497 0.011309 0.538973 0.542703 15.800646 0.000000 -11.692785 4.159766 -1.258445 1.383996 0.020601
0.053 0.012066 0.011882 0.553979 0.557815 15.774846 0.000000 -11.685009 4.153949 -1.255970 1.381487 0.021371
0.054 0.012650 0.012470 0.568972 0.572907 15.742274 0.000000 -11.671932 4.146361 -1.252979 1.378405 0.022154
0.055 0.013249 0.013073 0.583945 0.587971 15.703129 0.000000 -11.653712 4.137054 -1.249487 1.374765 0.022949
0.056 0.013863 0.013691 0.598892 0.603002 15.657603 0.000000 -11.630497 4.126076 -1.245508 1.370581 0.023756
0.057 0.014492 0.014324 0.613806 0.617993 15.605880 0.000000 -11.602431 4.113474 -1.241054 1.365870 0.024575
0.058 0.015135 0.014972 0.628680 0.632939 15.548138 0.000000 -11.569652 4.099290 -1.236139 1.360645 0.025406
0.059 0.015793 0.015635 0.643510 0.647834 15.484549 0.000000 -11.532293 4.083568 -1.230774 1.354919 0.026249
0.060 0.016467 0.016313 0.658288 0.662671 15.415278 0.000000 -11.490481 4.066346 -1.224971 1.348707 0.027103
0.061 0.017154 0.017005 0.673009 0.677447 15.340483 0.000000 -11.444343 4.047666 -1.218743 1.342021 0.027969
0.062 0.017857 0.017712 0.687668 0.692155 15.260320 0.000000 -11.393997 4.027566 -1.212100 1.334874 0.028846
0.063 0.018573 0.018433 0.702259 0.706790 15.174935 0.000000 -11.339563 4.006085 -1.205055 1.327279 0.029735
0.064 0.019305 0.019169 0.716777 0.721347 15.084473 0.000000 -11.281153 3.983261 -1.197617 1.319249 0.030635
0.065 0.020050 0.019919 0.731217 0.735822 14.989072 0.000000 -11.218878 3.959130 -1.189798 1.310794 0.031545
0.066 0.020810 0.020684 0.745573 0.750209 14.888866 0.000000 -11.152844 3.933728 -1.181608 1.301927 0.032467
0.067 0.021584 0.021463 0.759842 0.764504 14.783986 0.000000 -11.083154 3.907090 -1.173058 1.292659 0.033399
